ensembl_gene_id	description
ENSG00000166479	thioredoxin-related transmembrane protein 3 [Source:HGNC Symbol;Acc:24718]
ENSG00000236704	CCR4-NOT transcription complex, subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:39272]
ENSG00000233780	heterogeneous nuclear ribonucleoprotein A1 pseudogene 30 [Source:HGNC Symbol;Acc:39548]
ENSG00000226907	cancer/testis antigen family 45, member A6 [Source:HGNC Symbol;Acc:33271]
ENSG00000128340	ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2) [Source:HGNC Symbol;Acc:9802]
ENSG00000224554	RAN, member RAS oncogene family pseudogene 1 [Source:HGNC Symbol;Acc:21631]
ENSG00000257211	
ENSG00000257559	
ENSG00000120694	heat shock 105kDa/110kDa protein 1 [Source:HGNC Symbol;Acc:16969]
ENSG00000257273	
ENSG00000183304	family with sequence similarity 9, member A [Source:HGNC Symbol;Acc:18403]
ENSG00000258353	
ENSG00000258054	
ENSG00000257170	
ENSG00000076641	phosphoprotein associated with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:30043]
ENSG00000257911	
ENSG00000235801	
ENSG00000258155	
ENSG00000257602	
ENSG00000257182	
ENSG00000257362	
ENSG00000272380	microRNA 3976 [Source:HGNC Symbol;Acc:41578]
ENSG00000257984	
ENSG00000264449	
ENSG00000257190	
ENSG00000236017	ASMTL antisense RNA 1 [Source:HGNC Symbol;Acc:25811]
ENSG00000266785	hsa-mir-877 [Source:miRBase;Acc:MI0005561]
ENSG00000265473	
ENSG00000265487	
ENSG00000200637	RNA, U5F small nuclear 3, pseudogene [Source:HGNC Symbol;Acc:42514]
ENSG00000223851	prothymosin, alpha pseudogene 1 (gene sequence 26) [Source:HGNC Symbol;Acc:9624]
ENSG00000266846	
ENSG00000258287	
ENSG00000226494	ribosomal protein L7 pseudogene 4 [Source:HGNC Symbol;Acc:21634]
ENSG00000264707	
ENSG00000165240	ATPase, Cu++ transporting, alpha polypeptide [Source:HGNC Symbol;Acc:869]
ENSG00000169018	fem-1 homolog b (C. elegans) [Source:HGNC Symbol;Acc:3649]
ENSG00000215764	killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 [Source:HGNC Symbol;Acc:6330]
ENSG00000224508	MDC1 antisense RNA 1 [Source:HGNC Symbol;Acc:39764]
ENSG00000099991	calcineurin binding protein 1 [Source:HGNC Symbol;Acc:24187]
ENSG00000263671	Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000265628	RNA, 7SL, cytoplasmic 723, pseudogene [Source:HGNC Symbol;Acc:46739]
ENSG00000199272	RNA, U6 small nuclear 349, pseudogene [Source:HGNC Symbol;Acc:47312]
ENSG00000228762	HLA complex group 20 (non-protein coding) [Source:HGNC Symbol;Acc:31334]
ENSG00000235552	ribosomal protein L6 pseudogene 27 [Source:HGNC Symbol;Acc:36133]
ENSG00000234096	myelin oligodendrocyte glycoprotein [Source:HGNC Symbol;Acc:7197]
ENSG00000204175	G protein regulated inducer of neurite outgrowth 2 [Source:HGNC Symbol;Acc:23730]
ENSG00000266065	
ENSG00000265174	
ENSG00000177138	family with sequence similarity 9, member B [Source:HGNC Symbol;Acc:18404]
ENSG00000233460	ribosomal protein L35a pseudogene 31 [Source:HGNC Symbol;Acc:36284]
ENSG00000243591	RNA, 7SL, cytoplasmic 282, pseudogene [Source:HGNC Symbol;Acc:46298]
ENSG00000261627	
ENSG00000232881	ribosomal protein S10 pseudogene 21 [Source:HGNC Symbol;Acc:35906]
ENSG00000266441	
ENSG00000100201	DEAD (Asp-Glu-Ala-Asp) box helicase 17 [Source:HGNC Symbol;Acc:2740]
ENSG00000200037	RNA, 5S ribosomal pseudogene 32 [Source:HGNC Symbol;Acc:42608]
ENSG00000263797	
ENSG00000212377	Small nucleolar RNA SNORD37 [Source:RFAM;Acc:RF00440]
ENSG00000164687	fatty acid binding protein 5 (psoriasis-associated) [Source:HGNC Symbol;Acc:3560]
ENSG00000204174	neuropeptide Y receptor Y4 [Source:HGNC Symbol;Acc:9329]
ENSG00000227952	ribosomal protein L18a pseudogene 17 [Source:HGNC Symbol;Acc:39850]
ENSG00000249358	
ENSG00000265933	long intergenic non-protein coding RNA 668 [Source:HGNC Symbol;Acc:44328]
ENSG00000263298	ATP-binding cassette, sub-family B (MDR/TAP), member 11 [Source:HGNC Symbol;Acc:42]
ENSG00000128253	ret finger protein-like 2 [Source:HGNC Symbol;Acc:9979]
ENSG00000266316	
ENSG00000261545	
ENSG00000230856	
ENSG00000230763	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:4940]
ENSG00000259174	
ENSG00000252069	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000236019	DDX39B antisense RNA 1 [Source:HGNC Symbol;Acc:39771]
ENSG00000188559	Ral GTPase activating protein, alpha subunit 2 (catalytic) [Source:HGNC Symbol;Acc:16207]
ENSG00000232683	ubiquinol-cytochrome c reductase hinge protein pseudogene 1 [Source:HGNC Symbol;Acc:31341]
ENSG00000251715	Small nucleolar RNA SNORA68 [Source:RFAM;Acc:RF00263]
ENSG00000199282	Small nucleolar RNA SNORA9 [Source:RFAM;Acc:RF00411]
ENSG00000251002	
ENSG00000266004	Small nucleolar RNA SNORA38 [Source:RFAM;Acc:RF00428]
ENSG00000226617	ribosomal protein L21 pseudogene 110 [Source:HGNC Symbol;Acc:35627]
ENSG00000260736	Serine protease 58  [Source:UniProtKB/Swiss-Prot;Acc:Q8IYP2]
ENSG00000227665	C6orf47 antisense RNA 1 [Source:HGNC Symbol;Acc:39767]
ENSG00000102753	karyopherin alpha 3 (importin alpha 4) [Source:HGNC Symbol;Acc:6396]
ENSG00000206922	RNA, U6 small nuclear 80, pseudogene [Source:HGNC Symbol;Acc:42570]
ENSG00000224427	
ENSG00000226710	chromosome 6 open reading frame 48 [Source:HGNC Symbol;Acc:19078]
ENSG00000220981	
ENSG00000199381	RNA, U6 small nuclear 79, pseudogene [Source:HGNC Symbol;Acc:42569]
ENSG00000207098	Small nucleolar RNA SNORA70 [Source:RFAM;Acc:RF00156]
ENSG00000232360	
ENSG00000232041	proteasome 26S subunit, non-ATPase, 10 pseudogene 3 [Source:HGNC Symbol;Acc:30152]
ENSG00000227757	
ENSG00000261032	
ENSG00000236972	fatty acid binding protein 5 pseudogene 1 [Source:HGNC Symbol;Acc:31059]
ENSG00000255529	polymerase (RNA) II (DNA directed) polypeptide M [Source:HGNC Symbol;Acc:14862]
ENSG00000261499	
ENSG00000231478	FCF1 pseudogene 9 [Source:HGNC Symbol;Acc:44621]
ENSG00000268457	
ENSG00000137809	integrin, alpha 11 [Source:HGNC Symbol;Acc:6136]
ENSG00000223309	RNA, U6 small nuclear 722, pseudogene [Source:HGNC Symbol;Acc:47685]
ENSG00000264065	RNA, 7SL, cytoplasmic 139, pseudogene [Source:HGNC Symbol;Acc:46155]
ENSG00000265889	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000206936	RNA, U4 small nuclear 52, pseudogene [Source:HGNC Symbol;Acc:46988]
ENSG00000211936	immunoglobulin heavy variable 4-4 [Source:HGNC Symbol;Acc:5652]
ENSG00000265033	RNA, 7SL, cytoplasmic 262, pseudogene [Source:HGNC Symbol;Acc:46278]
ENSG00000102580	DnaJ (Hsp40) homolog, subfamily C, member 3 [Source:HGNC Symbol;Acc:9439]
ENSG00000271290	
ENSG00000236190	
ENSG00000223511	
ENSG00000261099	
ENSG00000227858	ZFP57 zinc finger protein [Source:HGNC Symbol;Acc:18791]
ENSG00000122870	bicaudal C homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:19351]
ENSG00000211937	immunoglobulin heavy variable 2-5 [Source:HGNC Symbol;Acc:5576]
ENSG00000100055	cytohesin 4 [Source:HGNC Symbol;Acc:9505]
ENSG00000100577	glutathione S-transferase zeta 1 [Source:HGNC Symbol;Acc:4643]
ENSG00000271457	
ENSG00000260309	T cell receptor beta variable 2 [Source:HGNC Symbol;Acc:12195]
ENSG00000211938	immunoglobulin heavy variable 3-7 [Source:HGNC Symbol;Acc:5620]
ENSG00000228961	
ENSG00000200422	Small nucleolar RNA SNORD45 [Source:RFAM;Acc:RF00279]
ENSG00000179676	long intergenic non-protein coding RNA 305 [Source:HGNC Symbol;Acc:28597]
ENSG00000232539	long intergenic non-protein coding RNA 945 [Source:HGNC Symbol;Acc:48643]
ENSG00000230478	
ENSG00000226527	
ENSG00000211939	immunoglobulin heavy variable 1-8 [Source:HGNC Symbol;Acc:5559]
ENSG00000226433	
ENSG00000267134	
ENSG00000223799	IL10RB antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:44303]
ENSG00000264366	
ENSG00000088325	TPX2, microtubule-associated, homolog (Xenopus laevis) [Source:HGNC Symbol;Acc:1249]
ENSG00000237506	ribosomal protein SA pseudogene 15 [Source:HGNC Symbol;Acc:31464]
ENSG00000236392	
ENSG00000137197	corneodesmosin [Source:HGNC Symbol;Acc:1802]
ENSG00000271205	
ENSG00000226501	upstream transcription factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:23773]
ENSG00000266952	
ENSG00000211940	immunoglobulin heavy variable 3-9 [Source:HGNC Symbol;Acc:5628]
ENSG00000266892	
ENSG00000225381	ribosomal protein S5 pseudogene 7 [Source:HGNC Symbol;Acc:36881]
ENSG00000215088	ribosomal protein S5 pseudogene 3 [Source:HGNC Symbol;Acc:10427]
ENSG00000252818	RNA, U7 small nuclear 146 pseudogene [Source:HGNC Symbol;Acc:45680]
ENSG00000270446	
ENSG00000263863	
ENSG00000172955	alcohol dehydrogenase 6 (class V) [Source:HGNC Symbol;Acc:255]
ENSG00000231355	
ENSG00000271056	
ENSG00000264131	
ENSG00000255619	
ENSG00000233956	basic transcription factor 3 pseudogene 6 [Source:HGNC Symbol;Acc:23765]
ENSG00000187667	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3 [Source:HGNC Symbol;Acc:27892]
ENSG00000205549	chromosome 9 open reading frame 92 [Source:HGNC Symbol;Acc:19054]
ENSG00000264232	
ENSG00000211941	immunoglobulin heavy variable 3-11 (gene/pseudogene) [Source:HGNC Symbol;Acc:5580]
ENSG00000265217	
ENSG00000263720	
ENSG00000263622	
ENSG00000208013	microRNA 652 [Source:HGNC Symbol;Acc:32908]
ENSG00000264685	PRPF19 pseudogene 1 [Source:HGNC Symbol;Acc:23182]
ENSG00000265584	microRNA 3978 [Source:HGNC Symbol;Acc:41630]
ENSG00000221536	
ENSG00000238680	RNA, U6 small nuclear 1037, pseudogene [Source:HGNC Symbol;Acc:48000]
ENSG00000150165	annexin A8-like 1 [Source:HGNC Symbol;Acc:23334]
ENSG00000264409	
ENSG00000263354	microRNA 5011 [Source:HGNC Symbol;Acc:43496]
ENSG00000131668	BARX homeobox 1 [Source:HGNC Symbol;Acc:955]
ENSG00000233132	family with sequence similarity 90, member A3, pseudogene [Source:HGNC Symbol;Acc:32251]
ENSG00000264054	ribosomal protein L31 pseudogene 9 [Source:HGNC Symbol;Acc:31893]
ENSG00000265580	
ENSG00000265936	
ENSG00000260578	
ENSG00000208883	small nucleolar RNA, C/D box 96B [Source:HGNC Symbol;Acc:32759]
ENSG00000263424	
ENSG00000230706	
ENSG00000265533	
ENSG00000185838	guanine nucleotide binding protein (G protein), beta polypeptide 1-like [Source:HGNC Symbol;Acc:4397]
ENSG00000264040	
ENSG00000237341	SYP antisense RNA 1 [Source:HGNC Symbol;Acc:40571]
ENSG00000263594	
ENSG00000265472	
ENSG00000159216	runt-related transcription factor 1 [Source:HGNC Symbol;Acc:10471]
ENSG00000100522	glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:19980]
ENSG00000264104	
ENSG00000168772	CXXC finger protein 4 [Source:HGNC Symbol;Acc:24593]
ENSG00000266813	
ENSG00000198796	alpha-kinase 2 [Source:HGNC Symbol;Acc:20565]
ENSG00000265555	
ENSG00000200267	RNA, U6 small nuclear 66, pseudogene [Source:HGNC Symbol;Acc:42556]
ENSG00000265959	
ENSG00000265240	
ENSG00000230216	heat shock 27kDa protein 1 pseudogene 2 [Source:HGNC Symbol;Acc:5252]
ENSG00000201253	RNA, U4 small nuclear 10, pseudogene [Source:HGNC Symbol;Acc:42508]
ENSG00000264634	
ENSG00000206697	RNA, Ro-associated Y1 pseudogene 8 [Source:HGNC Symbol;Acc:42485]
ENSG00000270012	
ENSG00000229708	MAP/microtubule affinity-regulating kinase 2 pseudogene 12 [Source:HGNC Symbol;Acc:39803]
ENSG00000168468	activating transcription factor 6 beta [Source:HGNC Symbol;Acc:2349]
ENSG00000264869	
ENSG00000224142	AMMECR1 intronic transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:41306]
ENSG00000138759	Fraser syndrome 1 [Source:HGNC Symbol;Acc:19185]
ENSG00000224853	long intergenic non-protein coding RNA 393 [Source:HGNC Symbol;Acc:42721]
ENSG00000225366	teratocarcinoma-derived growth factor 1 pseudogene 3 [Source:HGNC Symbol;Acc:11703]
ENSG00000264699	
ENSG00000260747	
ENSG00000244736	RNA, 7SL, cytoplasmic 495, pseudogene [Source:HGNC Symbol;Acc:46511]
ENSG00000239124	
ENSG00000265425	
ENSG00000100983	glutathione synthetase [Source:HGNC Symbol;Acc:4624]
ENSG00000263355	aldo-keto reductase family 1, member B10 pseudogene 2 [Source:HGNC Symbol;Acc:45063]
ENSG00000215612	H6 family homeobox 1 [Source:HGNC Symbol;Acc:5017]
ENSG00000087128	transmembrane protease, serine 11E [Source:HGNC Symbol;Acc:24465]
ENSG00000264697	
ENSG00000262764	protein phosphatase 2, regulatory subunit A, beta [Source:HGNC Symbol;Acc:9303]
ENSG00000263637	
ENSG00000100191	solute carrier family 5 (low affinity glucose cotransporter), member 4 [Source:HGNC Symbol;Acc:11039]
ENSG00000234363	peptidylprolyl isomerase A (cyclophilin A) pseudogene 27 [Source:HGNC Symbol;Acc:42646]
ENSG00000207072	RNA, U6 small nuclear 39, pseudogene [Source:HGNC Symbol;Acc:34283]
ENSG00000213621	ribosomal protein SA pseudogene 54 [Source:HGNC Symbol;Acc:36373]
ENSG00000264444	succinate dehydrogenase complex, subunit C pseudogene 1 [Source:HGNC Symbol;Acc:31734]
ENSG00000264236	
ENSG00000238893	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000251902	RNA, U6 small nuclear 51, pseudogene [Source:HGNC Symbol;Acc:42541]
ENSG00000264705	
ENSG00000233851	LATS2 antisense RNA 1 [Source:HGNC Symbol;Acc:39912]
ENSG00000140181	hect domain and RLD 2 pseudogene 2 [Source:HGNC Symbol;Acc:4870]
ENSG00000201821	RNA, U4 small nuclear 9, pseudogene [Source:HGNC Symbol;Acc:42507]
ENSG00000102595	UDP-glucose glycoprotein glucosyltransferase 2 [Source:HGNC Symbol;Acc:15664]
ENSG00000229215	major histocompatibility complex, class I, A [Source:HGNC Symbol;Acc:4931]
ENSG00000228295	long intergenic non-protein coding RNA 392 [Source:HGNC Symbol;Acc:42720]
ENSG00000264845	
ENSG00000166428	phospholipase D family, member 4 [Source:HGNC Symbol;Acc:23792]
ENSG00000180172	ribosomal protein S12 pseudogene 23 [Source:HGNC Symbol;Acc:35573]
ENSG00000235532	long intergenic non-protein coding RNA 402 [Source:HGNC Symbol;Acc:42732]
ENSG00000234622	
ENSG00000225585	inositol 1,3,4,5,6-pentakisphosphate 2-kinase pseudogene 1 [Source:HGNC Symbol;Acc:39390]
ENSG00000206617	RNA, Ro-associated Y1 pseudogene 5 [Source:HGNC Symbol;Acc:42482]
ENSG00000223571	DHRSX intronic transcript 1 (non-protein coding) [Source:HGNC Symbol;Acc:38713]
ENSG00000265643	
ENSG00000252128	Small nucleolar RNA SNORD27 [Source:RFAM;Acc:RF00086]
ENSG00000232701	ribosomal protein L21 pseudogene 108 [Source:HGNC Symbol;Acc:35496]
ENSG00000263607	RNA, 7SL, cytoplasmic 80, pseudogene [Source:HGNC Symbol;Acc:46096]
ENSG00000271250	
ENSG00000266840	
ENSG00000233405	
ENSG00000226240	long intergenic non-protein coding RNA 381 [Source:HGNC Symbol;Acc:42708]
ENSG00000266304	
ENSG00000264127	sex comb on midleg-like 2 (Drosophila) pseudogene 1 [Source:HGNC Symbol;Acc:44329]
ENSG00000264059	
ENSG00000251897	RNA, U6 small nuclear 916, pseudogene [Source:HGNC Symbol;Acc:47879]
ENSG00000235438	estrogen-related receptor alpha pseudogene 2 [Source:HGNC Symbol;Acc:24647]
ENSG00000266278	
ENSG00000265069	
ENSG00000236678	long intergenic non-protein coding RNA 347 [Source:HGNC Symbol;Acc:27890]
ENSG00000265698	
ENSG00000265890	RNA, 7SL, cytoplasmic 537, pseudogene [Source:HGNC Symbol;Acc:46553]
ENSG00000258330	
ENSG00000265869	
ENSG00000264353	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000214255	ribosomal protein S2 pseudogene 6 [Source:HGNC Symbol;Acc:25485]
ENSG00000264475	
ENSG00000265989	microRNA 4646 [Source:HGNC Symbol;Acc:41543]
ENSG00000259042	
ENSG00000263716	solute carrier family 25, member 51 pseudogene 2 [Source:HGNC Symbol;Acc:23327]
ENSG00000263896	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000228042	
ENSG00000227856	SAPCD1 antisense RNA 1 [Source:HGNC Symbol;Acc:39824]
ENSG00000212626	Small nucleolar RNA SNORA48 [Source:RFAM;Acc:RF00554]
ENSG00000164363	solute carrier family 6, member 18 [Source:HGNC Symbol;Acc:26441]
ENSG00000221631	
ENSG00000266113	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000249446	T cell receptor alpha joining 60 (pseudogene) [Source:HGNC Symbol;Acc:12093]
ENSG00000213856	voltage-dependent anion channel 1 pseudogene 2 [Source:HGNC Symbol;Acc:12670]
ENSG00000266767	
ENSG00000260222	T cell receptor beta variable 3-1 [Source:HGNC Symbol;Acc:12212]
ENSG00000264086	Small nucleolar RNA SNORD48 [Source:RFAM;Acc:RF00282]
ENSG00000265707	Small nucleolar RNA SNORD52 [Source:RFAM;Acc:RF00276]
ENSG00000227391	sal-like 1 (Drosophila) pseudogene 1 [Source:HGNC Symbol;Acc:10525]
ENSG00000249005	family with sequence similarity 90, member A4, pseudogene [Source:HGNC Symbol;Acc:32252]
ENSG00000264596	
ENSG00000236903	
ENSG00000263315	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000263827	
ENSG00000173068	basonuclin 2 [Source:HGNC Symbol;Acc:30988]
ENSG00000199856	Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012]
ENSG00000233692	C4B antisense RNA 1 [Source:HGNC Symbol;Acc:39752]
ENSG00000234390	USP27X antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:27249]
ENSG00000212067	
ENSG00000250688	T cell receptor alpha joining 55 (pseudogene) [Source:HGNC Symbol;Acc:12087]
ENSG00000265895	hsa-mir-1236 [Source:miRBase;Acc:MI0006326]
ENSG00000260745	T cell receptor beta variable 4-1 [Source:HGNC Symbol;Acc:12215]
ENSG00000266149	
ENSG00000229170	long intergenic non-protein coding RNA 243 [Source:HGNC Symbol;Acc:30956]
ENSG00000226112	FCF1 pseudogene 4 [Source:HGNC Symbol;Acc:44616]
ENSG00000220132	
ENSG00000128276	ret finger protein-like 3 [Source:HGNC Symbol;Acc:9980]
ENSG00000232565	C4A antisense RNA 1 [Source:HGNC Symbol;Acc:39753]
ENSG00000248366	T cell receptor alpha joining 51 (pseudogene) [Source:HGNC Symbol;Acc:12083]
ENSG00000265413	
ENSG00000201341	RNA, U6 small nuclear 421, pseudogene [Source:HGNC Symbol;Acc:47384]
ENSG00000234349	glutamate dehydrogenase 1 pseudogene 9 [Source:HGNC Symbol;Acc:37696]
ENSG00000207758	microRNA 532 [Source:HGNC Symbol;Acc:32795]
ENSG00000263970	
ENSG00000231854	
ENSG00000211874	T cell receptor alpha joining 15 [Source:HGNC Symbol;Acc:12043]
ENSG00000207768	microRNA 188 [Source:HGNC Symbol;Acc:31559]
ENSG00000266613	ring finger and WD repeat domain 2, E3 ubiquitin protein ligase pseudogene 1 [Source:HGNC Symbol;Acc:31900]
ENSG00000261152	
ENSG00000251954	RNA, U6 small nuclear 496, pseudogene [Source:HGNC Symbol;Acc:47459]
ENSG00000231759	cytochrome P450, family 21, subfamily A, polypeptide 1 pseudogene [Source:HGNC Symbol;Acc:2599]
ENSG00000265152	
ENSG00000207785	microRNA 500a [Source:HGNC Symbol;Acc:32134]
ENSG00000242985	RNA, 7SL, cytoplasmic 50, pseudogene [Source:HGNC Symbol;Acc:46066]
ENSG00000259054	
ENSG00000248421	
ENSG00000266263	7SK RNA [Source:RFAM;Acc:RF00100]
ENSG00000229442	
ENSG00000225944	RIO kinase 3 pseudogene 1 [Source:HGNC Symbol;Acc:39714]
ENSG00000208015	microRNA 362 [Source:HGNC Symbol;Acc:32022]
ENSG00000262858	bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:3581]
ENSG00000231444	DDR1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:28694]
ENSG00000206812	RNA, U6 small nuclear 38, pseudogene [Source:HGNC Symbol;Acc:34282]
ENSG00000225212	aldo-keto reductase family 1, member B1 pseudogene 6 [Source:HGNC Symbol;Acc:33498]
ENSG00000272188	microRNA 4640 [Source:HGNC Symbol;Acc:41561]
ENSG00000211538	microRNA 501 [Source:HGNC Symbol;Acc:32135]
ENSG00000223885	family with sequence similarity 90, member A13, pseudogene [Source:HGNC Symbol;Acc:32261]
ENSG00000263402	Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000265323	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000239057	microRNA 500b [Source:HGNC Symbol;Acc:38223]
ENSG00000231474	
ENSG00000207970	microRNA 660 [Source:HGNC Symbol;Acc:32916]
ENSG00000223773	CD99 molecule pseudogene 1 [Source:HGNC Symbol;Acc:7083]
ENSG00000272080	microRNA 502 [Source:HGNC Symbol;Acc:32136]
ENSG00000237894	HLA complex group 22 (non-protein coding) [Source:HGNC Symbol;Acc:27780]
ENSG00000223904	high mobility group box 1 pseudogene 12 [Source:HGNC Symbol;Acc:13317]
ENSG00000181977	peptide YY, 3 (pseudogene) [Source:HGNC Symbol;Acc:31855]
ENSG00000205853	RFPL3 antisense [Source:HGNC Symbol;Acc:9981]
ENSG00000263367	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000202495	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000257709	
ENSG00000258298	
ENSG00000225714	polymerase (RNA) II (DNA directed) polypeptide L pseudogene [Source:HGNC Symbol;Acc:31340]
ENSG00000172175	mucosa associated lymphoid tissue lymphoma translocation gene 1 [Source:HGNC Symbol;Acc:6819]
ENSG00000230542	long intergenic non-protein coding RNA 102 [Source:HGNC Symbol;Acc:30470]
ENSG00000226422	psoriasis susceptibility 1 candidate 3 (non-protein coding) [Source:HGNC Symbol;Acc:17203]
ENSG00000251848	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000226665	signal sequence receptor, alpha pseudogene 2 [Source:HGNC Symbol;Acc:39274]
ENSG00000235483	GYG2 antisense RNA 1 [Source:HGNC Symbol;Acc:40270]
ENSG00000261941	olfactory marker protein [Source:HGNC Symbol;Acc:8136]
ENSG00000266534	
ENSG00000238148	HLA complex group 27 (non-protein coding) [Source:HGNC Symbol;Acc:27366]
ENSG00000229851	ARSD antisense RNA 1 [Source:HGNC Symbol;Acc:40085]
