ensembl_gene_id	description
C24G7.1	Protein C24G7.1  [Source:RefSeq peptide;Acc:NP_491296]
F47B3.1	Protein F47B3.1  [Source:RefSeq peptide;Acc:NP_491278]
Y53C10A.9	Protein ABT-5  [Source:RefSeq peptide;Acc:NP_493041]
W02D3.10	Protein FNCI-1, isoform a  [Source:RefSeq peptide;Acc:NP_001021652]
T15D6.3	Protein GLY-17  [Source:RefSeq peptide;Acc:NP_493134]
F32H2.3	Spindle-defective protein 2  [Source:UniProtKB/Swiss-Prot;Acc:P91870]
Y6B3B.3	Protein Y6B3B.3  [Source:RefSeq peptide;Acc:NP_493401]
W04A4.4	Protein W04A4.4  [Source:RefSeq peptide;Acc:NP_493397]
T28F2.1	Protein T28F2.1  [Source:RefSeq peptide;Acc:NP_491192]
T23H2.4	Protein MAM-8  [Source:RefSeq peptide;Acc:NP_491856]
Y92H12BR.3	Uncharacterized protein Y92H12BR.3  [Source:UniProtKB/Swiss-Prot;Acc:Q9BPN8]
B0205.5	Protein B0205.5  [Source:RefSeq peptide;Acc:NP_492813]
Y47H9C.10	Protein FBXA-216  [Source:RefSeq peptide;Acc:NP_493019]
F46A9.3	Protein TWK-29, isoform b  [Source:RefSeq peptide;Acc:NP_001021468]
Y48G10A.4	Protein Y48G10A.4, isoform a  [Source:RefSeq peptide;Acc:NP_001252168]
D2030.11	Protein D2030.11  [Source:RefSeq peptide;Acc:NP_740890]
DY3.5	Protein PQN-26  [Source:RefSeq peptide;Acc:NP_492375]
F25H5.5	Protein F25H5.5, isoform a  [Source:RefSeq peptide;Acc:NP_001251008]
D1007.13	Protein D1007.13, isoform b  [Source:RefSeq peptide;Acc:NP_001076600]
K10C3.4	Protein K10C3.4, isoform a  [Source:RefSeq peptide;Acc:NP_001251226]
C41G7.3	Protein C41G7.3  [Source:RefSeq peptide;Acc:NP_492528]
F36A2.2	Protein F36A2.2  [Source:RefSeq peptide;Acc:NP_492379]
Y71G12B.9	Protein LIN-65, isoform a  [Source:RefSeq peptide;Acc:NP_740785]
ZK39.3	Protein CLEC-94  [Source:RefSeq peptide;Acc:NP_492867]
E01A2.2	Serrate RNA effector molecule homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q966L5]
Y71F9B.1	Protein Y71F9B.1  [Source:RefSeq peptide;Acc:NP_491039]
H05L14.2	Protein H05L14.2  [Source:RefSeq peptide;Acc:NP_492199]
K11D2.3	AP-1 complex subunit mu-1-I  [Source:UniProtKB/Swiss-Prot;Acc:P35602]
Y106G6G.1	Protein Y106G6G.1  [Source:RefSeq peptide;Acc:NP_492707]
ZC328.4	Protein SAN-1  [Source:RefSeq peptide;Acc:NP_491846]
Y54E5B.3	Mediator of RNA polymerase II transcription subunit 7  [Source:UniProtKB/Swiss-Prot;Acc:Q95Q17]
F17B5.2	Protein OAC-17  [Source:RefSeq peptide;Acc:NP_493309]
ZK524.4	Protein ZK524.4  [Source:RefSeq peptide;Acc:NP_492097]
M01E11.1	Protein M01E11.1  [Source:RefSeq peptide;Acc:NP_491635]
T09E11.7	Protein OAC-45  [Source:RefSeq peptide;Acc:NP_493127]
F25H5.10	Protein F25H5.10  [Source:RefSeq peptide;Acc:NP_001129767]
F31C3.1	Peptidyl-prolyl cis-trans isomerase 5  [Source:UniProtKB/Swiss-Prot;Acc:P52013]
Y18D10A.12	Protein CLEC-106  [Source:RefSeq peptide;Acc:NP_493250]
Y65B4BR.1	Protein Y65B4BR.1  [Source:RefSeq peptide;Acc:NP_490753]
ZK858.3	C-type lectin domain-containing protein 91  [Source:UniProtKB/Swiss-Prot;Acc:Q94417]
W01B11.6	Protein W01B11.6, isoform a  [Source:RefSeq peptide;Acc:NP_491139]
F27C1.3	Protein F27C1.3  [Source:RefSeq peptide;Acc:NP_491592]
W02A11.1	Protein W02A11.1  [Source:RefSeq peptide;Acc:NP_493229]
Y71F9B.9	Protein Y71F9B.9, isoform b  [Source:RefSeq peptide;Acc:NP_001122553]
F21F3.5	Acetylcholine receptor subunit alpha-type unc-38  [Source:UniProtKB/Swiss-Prot;Acc:Q23022]
T09B4.3	Protein T09B4.3, isoform b  [Source:RefSeq peptide;Acc:NP_001250114]
C01G8.5	Protein ERM-1, isoform a  [Source:RefSeq peptide;Acc:NP_491559]
C06A5.3	Protein C06A5.3, isoform b  [Source:RefSeq peptide;Acc:NP_491731]
Y54E10A.11	E3 ubiquitin-protein ligase listerin  [Source:UniProtKB/Swiss-Prot;Acc:Q65XX2]
H06O01.1	Protein PDI-3  [Source:RefSeq peptide;Acc:NP_491995]
K09H9.9	Protein K09H9.9  [Source:RefSeq peptide;Acc:NP_001249308]
F55H12.7	Protein F55H12.7, isoform a  [Source:RefSeq peptide;Acc:NP_001250918]
C17E4.4	Protein C17E4.4  [Source:RefSeq peptide;Acc:NP_492503]
W03D8.8	Protein W03D8.8  [Source:RefSeq peptide;Acc:NP_491047]
R05D11.1	Protein DAF-8  [Source:RefSeq peptide;Acc:NP_492321]
C55B7.8	Lariat debranching enzyme  [Source:UniProtKB/Swiss-Prot;Acc:Q966M6]
F43G9.5	Protein CFIM-1  [Source:RefSeq peptide;Acc:NP_492334]
C46H11.7	Protein C46H11.7  [Source:RefSeq peptide;Acc:NP_491507]
F17B5.5	Protein CLEC-110  [Source:RefSeq peptide;Acc:NP_493312]
C15A11.3	Suppressor of lurcher protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q93212]
Y37F4.7	Protein Y37F4.7  [Source:RefSeq peptide;Acc:NP_001021750]
D2030.1	Protein D2030.1  [Source:RefSeq peptide;Acc:NP_492116]
R05D11.5	Protein R05D11.5  [Source:RefSeq peptide;Acc:NP_492323]
K05C4.2	Protein jagunal homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q9XUU9]
Y92H12A.4	Protein Y92H12A.4  [Source:RefSeq peptide;Acc:NP_490863]
F09C3.3	Protein FBXB-68  [Source:RefSeq peptide;Acc:NP_493495]
C30F12.7	Protein IDHG-2  [Source:RefSeq peptide;Acc:NP_491989]
Y52B11A.19	Protein Y52B11A.19  [Source:RefSeq peptide;Acc:NP_001251557]
K06A5.3	Protein K06A5.3  [Source:RefSeq peptide;Acc:NP_491860]
Y54E10BL.3	Protein Y54E10BL.3  [Source:RefSeq peptide;Acc:NP_491086]
C48E7.1	Protein C48E7.1  [Source:RefSeq peptide;Acc:NP_491808]
ZK39.2	Protein CLEC-95  [Source:RefSeq peptide;Acc:NP_492868]
Y63D3A.4	5'-tyrosyl-DNA phosphodiesterase  [Source:UniProtKB/Swiss-Prot;Acc:Q9XWG3]
W05H12.4	Protein W05H12.4  [Source:RefSeq peptide;Acc:NP_001252159]
D1037.3	Protein FTN-2  [Source:RefSeq peptide;Acc:NP_491198]
F26H9.2	Protein F26H9.2  [Source:RefSeq peptide;Acc:NP_492478]
C10G11.8	Protein C10G11.8  [Source:RefSeq peptide;Acc:NP_491811]
F11A6.15	Protein F11A6.15  [Source:RefSeq peptide;Acc:NP_001251702]
F36F2.1	Protein F36F2.1, isoform a  [Source:RefSeq peptide;Acc:NP_492426]
Y48G8AL.14	Protein APS-3  [Source:RefSeq peptide;Acc:NP_740780]
Y105E8A.7	Protein LEV-10, isoform e  [Source:RefSeq peptide;Acc:NP_001252349]
K08C9.5	Protein K08C9.5  [Source:RefSeq peptide;Acc:NP_492933]
W03G9.8	Protein W03G9.8  [Source:RefSeq peptide;Acc:NP_001021663]
F57B10.4	Protein F57B10.4  [Source:RefSeq peptide;Acc:NP_491895]
Y71A12B.8	Protein Y71A12B.8  [Source:RefSeq peptide;Acc:NP_493433]
C37A5.11	Protein C37A5.11  [Source:RefSeq peptide;Acc:NP_001122429]
B0205.13	Protein B0205.13  [Source:RefSeq peptide;Acc:NP_001040630]
F30A10.15	Protein F30A10.15  [Source:RefSeq peptide;Acc:NP_001251103]
K07A1.4	Protein K07A1.4  [Source:RefSeq peptide;Acc:NP_492544]
T25G3.3	Protein T25G3.3  [Source:RefSeq peptide;Acc:NP_492114]
C35E7.8	Protein C35E7.8  [Source:RefSeq peptide;Acc:NP_492825]
ZK858.7	Protein ZK858.7  [Source:RefSeq peptide;Acc:NP_492452]
Y106G6H.3	Protein RPL-30  [Source:RefSeq peptide;Acc:NP_492728]
F30A10.12	Protein F30A10.12  [Source:RefSeq peptide;Acc:NP_001021430]
T22A3.2	Protein HSP-12.1, isoform a  [Source:RefSeq peptide;Acc:NP_001076613]
ZK265.6	Nucleolar protein 16  [Source:UniProtKB/Swiss-Prot;Acc:Q94402]
K07A1.10	Protein K07A1.10  [Source:RefSeq peptide;Acc:NP_492550]
Y106G6H.4	Protein MADF-10  [Source:RefSeq peptide;Acc:NP_492729]
F59C6.6	Protein NLP-4  [Source:RefSeq peptide;Acc:NP_492750]
F26E4.3	Uncharacterized peptidase C1-like protein F26E4.3  [Source:UniProtKB/Swiss-Prot;Acc:P90850]
F25H2.12	Protein F25H2.12, isoform a  [Source:RefSeq peptide;Acc:NP_492768]
W01B11.2	Protein SULP-6  [Source:RefSeq peptide;Acc:NP_491138]
Y52B11A.12	
T03F1.10	Protein CLEC-53  [Source:RefSeq peptide;Acc:NP_491247]
Y6B3B.5	Protein Y6B3B.5, isoform b  [Source:RefSeq peptide;Acc:NP_001021802]
Y48G1BL.1	Protein Y48G1BL.1  [Source:RefSeq peptide;Acc:NP_490695]
F10G8.7	Protein ERCC-1  [Source:RefSeq peptide;Acc:NP_492652]
W05F2.3	Protein W05F2.3  [Source:RefSeq peptide;Acc:NP_491150]
R05D7.3	Protein R05D7.3  [Source:RefSeq peptide;Acc:NP_493076]
Y71G12B.5	Protein Y71G12B.5  [Source:RefSeq peptide;Acc:NP_490897]
F56A6.5	Protein F56A6.5  [Source:RefSeq peptide;Acc:NP_001021504]
Y47H9C.2	Protein DHHC-2  [Source:RefSeq peptide;Acc:NP_493007]
T26E3.6	Protein T26E3.6  [Source:RefSeq peptide;Acc:NP_493205]
Y71G12B.20	Semaphorin-2A  [Source:UniProtKB/Swiss-Prot;Acc:Q95XP4]
Y54E10A.16	Protein MAB-31, isoform a  [Source:RefSeq peptide;Acc:NP_491129]
Y105E8B.9	Protein Y105E8B.9  [Source:RefSeq peptide;Acc:NP_493548]
Y53C10A.15	Protein Y53C10A.15  [Source:RefSeq peptide;Acc:NP_001040706]
F33D11.9	Protein HPO-3, isoform b  [Source:RefSeq peptide;Acc:NP_491700]
C32F10.2	Protein LIN-35  [Source:RefSeq peptide;Acc:NP_491686]
Y37E3.11	Protein Y37E3.11, isoform b  [Source:RefSeq peptide;Acc:NP_001122537]
F43G9.9	Protein CPN-1  [Source:RefSeq peptide;Acc:NP_492339]
C55C2.4	Protein C55C2.4  [Source:RefSeq peptide;Acc:NP_490998]
F53G12.3	Protein DUOX-2  [Source:RefSeq peptide;Acc:NP_490684]
M04C9.4	Protein M04C9.4  [Source:RefSeq peptide;Acc:NP_492492]
C18E3.9	Protein C18E3.9, isoform a  [Source:RefSeq peptide;Acc:NP_491331]
C01H6.9	Protein C01H6.9  [Source:RefSeq peptide;Acc:NP_492043]
Y110A7A.4	Protein Y110A7A.4  [Source:RefSeq peptide;Acc:NP_491532]
F55F8.9	Protein F55F8.9, isoform b  [Source:RefSeq peptide;Acc:NP_001249971]
C41G7.2	Protein KLP-16  [Source:RefSeq peptide;Acc:NP_492527]
F33H2.6	Protein F33H2.6  [Source:RefSeq peptide;Acc:NP_493617]
Y48G1C.5	Protein Y48G1C.5  [Source:RefSeq peptide;Acc:NP_490668]
Y47G6A.28	Protein TAG-63  [Source:RefSeq peptide;Acc:NP_491161]
C18E3.3	Protein C18E3.3  [Source:RefSeq peptide;Acc:NP_491327]
F22D6.12	Protein GLY-19  [Source:RefSeq peptide;Acc:NP_492015]
C01A2.3	Protein C01A2.3  [Source:RefSeq peptide;Acc:NP_493356]
C43H8.2	Protein C43H8.2  [Source:RefSeq peptide;Acc:NP_492777]
T02G6.4	Protein T02G6.4  [Source:RefSeq peptide;Acc:NP_493001]
F28B3.1	Protein F28B3.1  [Source:RefSeq peptide;Acc:NP_491483]
Y87G2A.11	Protein Y87G2A.11  [Source:RefSeq peptide;Acc:NP_493383]
F27D4.6	Protein F27D4.6, isoform b  [Source:RefSeq peptide;Acc:NP_001122462]
B0041.6	Putative 6-pyruvoyl tetrahydrobiopterin synthase  [Source:UniProtKB/Swiss-Prot;Acc:O02058]
C03D6.6	Protein LAB-1  [Source:RefSeq peptide;Acc:NP_492566]
F31C3.4	Protein F31C3.4  [Source:RefSeq peptide;Acc:NP_493626]
Y52B11A.20	Protein Y52B11A.20, isoform a  [Source:UniProtKB/TrEMBL;Acc:I2HAH3]
F32H2.11	Protein F32H2.11  [Source:RefSeq peptide;Acc:NP_001021442]
ZK909.5	Protein FBXB-70  [Source:RefSeq peptide;Acc:NP_493609]
Y73E7A.9	Protein ADPR-1  [Source:RefSeq peptide;Acc:NP_001021829]
Y71A12B.3	Protein Y71A12B.2  [Source:RefSeq peptide;Acc:NP_493427]
Y87G2A.7	Protein Y87G2A.7  [Source:RefSeq peptide;Acc:NP_493379]
F55F8.6	Protein MFF-2  [Source:RefSeq peptide;Acc:NP_491656]
C49A1.1	Protein C49A1.1  [Source:RefSeq peptide;Acc:NP_493481]
B0207.11	Protein B0207.11  [Source:RefSeq peptide;Acc:NP_491721]
W02D9.8	Protein W02D9.8  [Source:RefSeq peptide;Acc:NP_493182]
C53D5.3	Protein C53D5.3  [Source:RefSeq peptide;Acc:NP_490709]
Y40B1B.5	Protein EIF-3.J  [Source:RefSeq peptide;Acc:NP_493365]
T23D8.4	Eukaryotic translation initiation factor 3 subunit C  [Source:UniProtKB/Swiss-Prot;Acc:O02328]
F59A3.9	Protein PUP-3  [Source:RefSeq peptide;Acc:NP_491621]
F56H6.6	Protein F56H6.6  [Source:RefSeq peptide;Acc:NP_493107]
T01G9.2	UPF0183 protein T01G9.2  [Source:UniProtKB/Swiss-Prot;Acc:P34692]
T01H8.1	Putative ribosomal protein S6 kinase alpha-1  [Source:UniProtKB/Swiss-Prot;Acc:Q21734]
C37A5.4	Protein FIPR-23  [Source:RefSeq peptide;Acc:NP_493469]
K05C4.10	Protein K05C4.10  [Source:RefSeq peptide;Acc:NP_493561]
C43E11.8	Protein EXOC-7  [Source:RefSeq peptide;Acc:NP_491337]
T04D1.4	Protein CHD-7  [Source:RefSeq peptide;Acc:NP_491426]
T22C1.6	Protein T22C1.6  [Source:RefSeq peptide;Acc:NP_492192]
D1081.4	Protein D1081.4  [Source:RefSeq peptide;Acc:NP_492298]
F22G12.5	Protein F22G12.5, isoform b  [Source:RefSeq peptide;Acc:NP_001252089]
T24D1.3	Protein T24D1.3  [Source:RefSeq peptide;Acc:NP_492633]
E03H4.3	Protein E03H4.3  [Source:RefSeq peptide;Acc:NP_493146]
M01A10.2	Protein TOM-1, isoform e  [Source:RefSeq peptide;Acc:NP_001122494]
W03D8.10	Protein W03D8.10  [Source:RefSeq peptide;Acc:NP_491045]
B0019.1	Protein AMX-2  [Source:RefSeq peptide;Acc:NP_493236]
F26A3.6	Protein DEL-3  [Source:RefSeq peptide;Acc:NP_492135]
C04F12.12	Protein C04F12.12  [Source:RefSeq peptide;Acc:NP_001122417]
K05C4.5	Protein K05C4.5  [Source:RefSeq peptide;Acc:NP_493567]
F56F4.4	Protein F56F4.4  [Source:RefSeq peptide;Acc:NP_491768]
W09C3.8	Protein W09C3.8  [Source:RefSeq peptide;Acc:NP_491432]
F26A3.5	Protein F26A3.5  [Source:RefSeq peptide;Acc:NP_492134]
F18C12.3	Protein F18C12.3  [Source:RefSeq peptide;Acc:NP_492224]
Y18H1A.7	Protein Y18H1A.7  [Source:RefSeq peptide;Acc:NP_490773]
C31H5.6	Protein C31H5.6, isoform a  [Source:RefSeq peptide;Acc:NP_492431]
F41D3.2	Protein OAC-26  [Source:RefSeq peptide;Acc:NP_493091]
T22C1.12	Protein T22C1.12  [Source:RefSeq peptide;Acc:NP_001021633]
T07D10.1	Protein T07D10.1  [Source:RefSeq peptide;Acc:NP_493192]
C26C6.2	Guanine nucleotide-binding protein G(o) subunit alpha  [Source:UniProtKB/Swiss-Prot;Acc:P51875]
F30F8.5	Protein F30F8.5, isoform b  [Source:RefSeq peptide;Acc:NP_001122469]
F02E9.7	Protein F02E9.7  [Source:RefSeq peptide;Acc:NP_492283]
Y54E10A.14	Protein ROM-5  [Source:RefSeq peptide;Acc:NP_491125]
F36F2.8	Protein F36F2.8  [Source:RefSeq peptide;Acc:NP_001021456]
C35E7.6	Protein C35E7.6  [Source:RefSeq peptide;Acc:NP_492829]
C10H11.9	Rho-associated protein kinase let-502  [Source:UniProtKB/Swiss-Prot;Acc:P92199]
T08B2.8	Probable 39S ribosomal protein L23, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q9GYS9]
Y23H5B.12	Protein Y23H5B.12  [Source:RefSeq peptide;Acc:NP_001249181]
T06G6.7	Protein SRW-88  [Source:RefSeq peptide;Acc:NP_493226]
B0511.3	Protein FBXA-125  [Source:RefSeq peptide;Acc:NP_492787]
F35E2.5	Protein F35E2.5  [Source:RefSeq peptide;Acc:NP_492992]
K04G2.12	Protein K04G2.12  [Source:RefSeq peptide;Acc:NP_001129781]
C55B7.2	Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:Q9NDH7]
F57C9.1	Putative pyridoxal kinase  [Source:UniProtKB/Swiss-Prot;Acc:O01824]
F14B6.5	Protein OAC-16  [Source:RefSeq peptide;Acc:NP_493089]
B0205.11	Protein MRPL-9  [Source:RefSeq peptide;Acc:NP_492810]
D1007.5	Protein D1007.5, isoform a  [Source:RefSeq peptide;Acc:NP_001021071]
C37A2.8	Protein C37A2.8, isoform a  [Source:RefSeq peptide;Acc:NP_491946]
C17F3.3	Protein C17F3.3  [Source:RefSeq peptide;Acc:NP_491917]
F52F12.4	Protein LSL-1  [Source:RefSeq peptide;Acc:NP_492621]
C48B6.4	Protein C48B6.4  [Source:RefSeq peptide;Acc:NP_491968]
Y110A7A.18	Protein PPW-2  [Source:RefSeq peptide;Acc:NP_491535]
F27D4.4	Zinc finger CCCH domain-containing protein 15 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q93618]
F57C9.3	Protein F57C9.3  [Source:RefSeq peptide;Acc:NP_491461]
C37A5.5	Protein C37A5.5  [Source:RefSeq peptide;Acc:NP_001252301]
W04A8.5	Protein W04A8.5  [Source:RefSeq peptide;Acc:NP_493424]
C34B7.2	Protein C34B7.2  [Source:RefSeq peptide;Acc:NP_492266]
T07D10.3	Protein T07D10.3  [Source:RefSeq peptide;Acc:NP_493194]
C03D6.1	Protein C03D6.1  [Source:RefSeq peptide;Acc:NP_492571]
F36D1.1	Protein MADF-2  [Source:RefSeq peptide;Acc:NP_492896]
M05B5.2	Protein M05B5.2  [Source:RefSeq peptide;Acc:NP_492029]
Y54E10A.9	Protein VBH-1, isoform a  [Source:RefSeq peptide;Acc:NP_491113]
W04A8.9	Protein W04A8.9  [Source:RefSeq peptide;Acc:NP_001252247]
Y53H1C.1	Protein AAT-9, isoform b  [Source:RefSeq peptide;Acc:NP_001021789]
C48E7.11	Protein CEBP-2  [Source:RefSeq peptide;Acc:NP_871835]
Y71F9AL.4	Protein Y71F9AL.4  [Source:RefSeq peptide;Acc:NP_491071]
ZK1225.4	Protein ZK1225.4  [Source:RefSeq peptide;Acc:NP_493316]
C17H1.3	Protein C17H1.3  [Source:RefSeq peptide;Acc:NP_493295]
W09C5.7	Protein W09C5.7, isoform a  [Source:RefSeq peptide;Acc:NP_001252206]
T28F4.6	Protein T28F4.6  [Source:RefSeq peptide;Acc:NP_492103]
K07A12.2	Protein EGG-6  [Source:RefSeq peptide;Acc:NP_492348]
F15D3.8	Protein F15D3.8  [Source:RefSeq peptide;Acc:NP_492954]
Y71F9AM.5	NTF2-related export protein  [Source:UniProtKB/Swiss-Prot;Acc:Q9U757]
Y95B8A.6	Protein Y95B8A.6, isoform a  [Source:RefSeq peptide;Acc:NP_490788]
C17H1.6	Protein C17H1.6  [Source:RefSeq peptide;Acc:NP_493300]
T23B3.1	Protein T23B3.1, isoform b  [Source:RefSeq peptide;Acc:NP_001122521]
Y119C1B.9	Protein ZIG-9  [Source:RefSeq peptide;Acc:NP_491385]
W09C5.2	Protein UNC-59  [Source:RefSeq peptide;Acc:NP_493388]
C54C8.11	Protein GLY-15  [Source:RefSeq peptide;Acc:NP_493164]
C32E12.4	Protein C32E12.4  [Source:RefSeq peptide;Acc:NP_491546]
Y47G6A.22	Protein Y47G6A.22  [Source:RefSeq peptide;Acc:NP_001021765]
C48B6.9	Protein C48B6.9  [Source:RefSeq peptide;Acc:NP_491975]
T05F1.10	Protein DHS-4  [Source:RefSeq peptide;Acc:NP_492563]
Y92H12BR.7	Protein Y92H12BR.7  [Source:RefSeq peptide;Acc:NP_490848]
Y26D4A.8	Protein Y26D4A.8  [Source:RefSeq peptide;Acc:NP_493290]
K09H9.5	Protein K09H9.5  [Source:RefSeq peptide;Acc:NP_871872]
W01A8.4	Protein NUO-6  [Source:RefSeq peptide;Acc:NP_492001]
F35E2.9	Protein F35E2.9  [Source:RefSeq peptide;Acc:NP_492987]
T27F6.10	Protein T27F6.10  [Source:RefSeq peptide;Acc:NP_001122524]
ZK993.2	Protein ZK993.2  [Source:RefSeq peptide;Acc:NP_490821]
C49G9.1	Protein C49G9.1  [Source:RefSeq peptide;Acc:NP_493186]
F46F11.6	Protein F46F11.6  [Source:RefSeq peptide;Acc:NP_491644]
F56C11.2	Protein PTR-11  [Source:RefSeq peptide;Acc:NP_490687]
R06A10.4	Protein R06A10.4  [Source:RefSeq peptide;Acc:NP_490820]
F46A8.8	Protein F46A8.8  [Source:RefSeq peptide;Acc:NP_492881]
R05D7.2	Protein R05D7.2  [Source:RefSeq peptide;Acc:NP_493075]
F15D3.1	Dystrophin-1  [Source:UniProtKB/Swiss-Prot;Acc:Q9TW65]
K11B4.2	Protein MEF2BNB homolog  [Source:UniProtKB/Swiss-Prot;Acc:O45685]
C50F2.1	Protein C50F2.1  [Source:RefSeq peptide;Acc:NP_491255]
R119.2	Protein R119.2  [Source:RefSeq peptide;Acc:NP_490725]
W02D3.1	Protein CYTB-5.2  [Source:RefSeq peptide;Acc:NP_491931]
M01E5.3	Protein M01E5.3, isoform b  [Source:RefSeq peptide;Acc:NP_001122496]
K06A5.6	Protein ACDH-3  [Source:RefSeq peptide;Acc:NP_491859]
C49A1.6	Protein CLEC-115  [Source:RefSeq peptide;Acc:NP_493487]
Y105E8A.16	Protein RPS-20  [Source:RefSeq peptide;Acc:NP_740944]
Y71F9B.16	Protein DNJ-30  [Source:RefSeq peptide;Acc:NP_491030]
T22E7.2	Protein T22E7.2  [Source:RefSeq peptide;Acc:NP_491675]
F39B2.11	Metaxin-1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:O45503]
C47F8.8	Protein NHR-81  [Source:RefSeq peptide;Acc:NP_493118]
C25A1.9	Protein RSA-1, isoform a  [Source:RefSeq peptide;Acc:NP_492683]
Y37E3.4	Protein MOAG-4  [Source:RefSeq peptide;Acc:NP_490924]
Y54E5A.6	Protein Y54E5A.6  [Source:RefSeq peptide;Acc:NP_493554]
DY3.6	Protein MFB-1  [Source:RefSeq peptide;Acc:NP_492376]
C45E1.5	Protein C45E1.5  [Source:RefSeq peptide;Acc:NP_001249306]
F13G3.6	Protein F13G3.6  [Source:RefSeq peptide;Acc:NP_492065]
C06A5.6	Protein C06A5.6  [Source:RefSeq peptide;Acc:NP_491730]
F55D12.4	Protein UNC-55, isoform b  [Source:RefSeq peptide;Acc:NP_001122483]
F54C1.6	Protein F54C1.6  [Source:RefSeq peptide;Acc:NP_491500]
Y23H5B.7	Protein Y23H5B.7, isoform a  [Source:RefSeq peptide;Acc:NP_740811]
R12E2.3	Protein RPN-8  [Source:RefSeq peptide;Acc:NP_491319]
F10G8.4	Protein EAK-6, isoform b  [Source:RefSeq peptide;Acc:NP_001122449]
Y52B11A.9	Protein Y52B11A.9  [Source:RefSeq peptide;Acc:NP_492860]
C47B2.7	Protein SELB-1, isoform b  [Source:RefSeq peptide;Acc:NP_493275]
Y44E3A.3	Protein TRX-4  [Source:RefSeq peptide;Acc:NP_491142]
E03H4.10	Protein CLEC-17  [Source:RefSeq peptide;Acc:NP_493152]
F26E4.8	Protein TBA-1, isoform b  [Source:RefSeq peptide;Acc:NP_001251212]
T09B4.8	Protein T09B4.8  [Source:RefSeq peptide;Acc:NP_491777]
Y71A12B.2	Protein Y71A12B.2  [Source:RefSeq peptide;Acc:NP_493427]
Y76G2A.1	Protein Y76G2A.1  [Source:RefSeq peptide;Acc:NP_491726]
C04F12.3	Protein IKB-1  [Source:RefSeq peptide;Acc:NP_492575]
Y105E8A.24	Protein Y105E8A.24, isoform a  [Source:RefSeq peptide;Acc:NP_001021683]
F32H2.7	Protein F32H2.7  [Source:RefSeq peptide;Acc:NP_492420]
F36D1.14	Protein F36D1.13  [Source:RefSeq peptide;Acc:NP_001251601]
K02A11.1	Protein GFI-2, isoform b  [Source:RefSeq peptide;Acc:NP_492587]
T28F2.6	Protein COL-50  [Source:RefSeq peptide;Acc:NP_491194]
F59C6.18	Protein F59C6.18  [Source:RefSeq peptide;Acc:NP_001251401]
Y51F10.4	Protein Y51F10.4, isoform a  [Source:RefSeq peptide;Acc:NP_001032988]
C41D11.8	Endonuclease G, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q95NM6]
B0379.7	Protein B0379.7  [Source:RefSeq peptide;Acc:NP_740910]
R06C7.3	Dihydropyrimidinase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q21773]
C54G4.6	Protein DOD-18  [Source:RefSeq peptide;Acc:NP_492205]
C47F8.1	Protein C47F8.1  [Source:RefSeq peptide;Acc:NP_493120]
W06D4.1	Homogentisate 1,2-dioxygenase  [Source:UniProtKB/Swiss-Prot;Acc:Q9Y041]
F26B1.7	Protein LET-381  [Source:RefSeq peptide;Acc:NP_491826]
F14B4.2	Protein F14B4.2, isoform b  [Source:RefSeq peptide;Acc:NP_001021107]
Y20F4.4	Protein Y20F4.4  [Source:RefSeq peptide;Acc:NP_490918]
T27A3.5	Protein T27A3.5  [Source:RefSeq peptide;Acc:NP_491761]
ZK265.3	Protein ZK265.3  [Source:RefSeq peptide;Acc:NP_492244]
W09G3.2	Protein MAEA-1  [Source:RefSeq peptide;Acc:NP_493416]
Y26D4A.5	Protein Y26D4A.5  [Source:RefSeq peptide;Acc:NP_493288]
F56A3.5	Protein BRO-1  [Source:RefSeq peptide;Acc:NP_491542]
F27C1.1	Protein F27C1.1  [Source:RefSeq peptide;Acc:NP_491597]
Y48G1A.1	Protein Y48G1A.1  [Source:RefSeq peptide;Acc:NP_490722]
Y34D9A.6	Protein GLRX-10  [Source:RefSeq peptide;Acc:NP_490812]
C32E8.10	Phosphatidylinositol-binding clathrin assembly protein unc-11  [Source:UniProtKB/Swiss-Prot;Acc:Q9XZI6]
T06A4.1	Protein T06A4.1, isoform b  [Source:RefSeq peptide;Acc:NP_871809]
M01E5.5	DNA topoisomerase 1  [Source:UniProtKB/Swiss-Prot;Acc:O17966]
R09B3.5	Protein mago nashi homolog  [Source:UniProtKB/Swiss-Prot;Acc:P49029]
F27C1.8	Cuticle collagen dpy-5  [Source:UniProtKB/Swiss-Prot;Acc:P91285]
Y54E10BR.4	Protein Y54E10BR.4  [Source:RefSeq peptide;Acc:NP_491090]
W08E3.1	Probable small nuclear ribonucleoprotein-associated protein B  [Source:UniProtKB/Swiss-Prot;Acc:P91918]
Y95D11A.1	Protein Y95D11A.1  [Source:RefSeq peptide;Acc:NP_492852]
