ensembl_gene_id	description
ENSMUSG00000074829	RIKEN cDNA 2010315B03 gene [Source:MGI Symbol;Acc:MGI:1919321]
ENSMUSG00000091337	EP300 interacting inhibitor of differentiation 1 [Source:MGI Symbol;Acc:MGI:1889651]
ENSMUSG00000030335	mitochondrial ribosomal protein L51 [Source:MGI Symbol;Acc:MGI:1913743]
ENSMUSG00000056498	transmembrane protein 154 [Source:MGI Symbol;Acc:MGI:2444725]
ENSMUSG00000047819	tigger transposable element derived 4 [Source:MGI Symbol;Acc:MGI:2685264]
ENSMUSG00000054932	alpha fetoprotein [Source:MGI Symbol;Acc:MGI:87951]
ENSMUSG00000039531	zinc finger with UFM1-specific peptidase domain [Source:MGI Symbol;Acc:MGI:1919830]
ENSMUSG00000054945	predicted gene 9958 [Source:MGI Symbol;Acc:MGI:3641866]
ENSMUSG00000029368	albumin [Source:MGI Symbol;Acc:MGI:87991]
ENSMUSG00000032228	transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]
ENSMUSG00000079227	chemokine (C-C motif) receptor 5 [Source:MGI Symbol;Acc:MGI:107182]
ENSMUSG00000021556	golgi membrane protein 1 [Source:MGI Symbol;Acc:MGI:1917329]
ENSMUSG00000020826	nitric oxide synthase 2, inducible [Source:MGI Symbol;Acc:MGI:97361]
ENSMUSG00000039552	radial spoke head 4 homolog A (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:3027894]
ENSMUSG00000079353	predicted gene 11099 [Source:MGI Symbol;Acc:MGI:3779335]
ENSMUSG00000035109	SHC (Src homology 2 domain containing) family, member 4 [Source:MGI Symbol;Acc:MGI:2655364]
ENSMUSG00000001472	transcription factor 25 (basic helix-loop-helix) [Source:MGI Symbol;Acc:MGI:1914105]
ENSMUSG00000020922	LSM12 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1919592]
ENSMUSG00000049489	family with sequence similarity 58, member B [Source:MGI Symbol;Acc:MGI:1916359]
ENSMUSG00000072640	LYR motif containing 9 [Source:MGI Symbol;Acc:MGI:1913524]
ENSMUSG00000074513	ADP-ribosylation factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1277120]
ENSMUSG00000025156	G protein pathway suppressor 1 [Source:MGI Symbol;Acc:MGI:2384801]
ENSMUSG00000049103	chemokine (C-C motif) receptor 2 [Source:MGI Symbol;Acc:MGI:106185]
ENSMUSG00000028282	caspase 8 associated protein 2 [Source:MGI Symbol;Acc:MGI:1349399]
ENSMUSG00000035448	chemokine (C-C motif) receptor 3 [Source:MGI Symbol;Acc:MGI:104616]
ENSMUSG00000020921	transmembrane protein 101 [Source:MGI Symbol;Acc:MGI:1923797]
ENSMUSG00000064039	chemokine (C-C motif) receptor 1-like 1 [Source:MGI Symbol;Acc:MGI:104617]
ENSMUSG00000029064	guanine nucleotide binding protein (G protein), beta 1 [Source:MGI Symbol;Acc:MGI:95781]
ENSMUSG00000025804	chemokine (C-C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:104618]
ENSMUSG00000060509	chemokine (C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:1346338]
ENSMUSG00000069668	sulfotransferase family 3A, member 1 [Source:MGI Symbol;Acc:MGI:1931469]
ENSMUSG00000090298	predicted gene 4794 [Source:MGI Symbol;Acc:MGI:3645972]
ENSMUSG00000048521	chemokine (C-X-C motif) receptor 6 [Source:MGI Symbol;Acc:MGI:1934582]
ENSMUSG00000034394	leukemia inhibitory factor [Source:MGI Symbol;Acc:MGI:96787]
ENSMUSG00000021508	chemokine (C-X-C motif) ligand 14 [Source:MGI Symbol;Acc:MGI:1888514]
ENSMUSG00000050777	transmembrane protein 37 [Source:MGI Symbol;Acc:MGI:2157899]
ENSMUSG00000022945	chromatin assembly factor 1, subunit B (p60) [Source:MGI Symbol;Acc:MGI:1314881]
ENSMUSG00000034591	solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]
ENSMUSG00000031812	microtubule-associated protein 1 light chain 3 beta [Source:MGI Symbol;Acc:MGI:1914693]
ENSMUSG00000020070	RUN and FYVE domain-containing 2 [Source:MGI Symbol;Acc:MGI:1917682]
ENSMUSG00000024426	alpha tubulin acetyltransferase 1 [Source:MGI Symbol;Acc:MGI:1913869]
ENSMUSG00000032041	toll-interleukin 1 receptor (TIR) domain-containing adaptor protein [Source:MGI Symbol;Acc:MGI:2152213]
ENSMUSG00000019796	low density lipoprotein receptor-related protein 11 [Source:MGI Symbol;Acc:MGI:2442989]
ENSMUSG00000029630	cytochrome P450, family 3, subfamily a, polypeptide 25 [Source:MGI Symbol;Acc:MGI:1930638]
ENSMUSG00000036110	solute carrier family 17 (sodium phosphate), member 2 [Source:MGI Symbol;Acc:MGI:2443098]
ENSMUSG00000028990	leucine zipper and CTNNBIP1 domain containing [Source:MGI Symbol;Acc:MGI:1916401]
ENSMUSG00000079243	xin actin-binding repeat containing 1 [Source:MGI Symbol;Acc:MGI:1333878]
ENSMUSG00000038132	RNA binding motif protein 24 [Source:MGI Symbol;Acc:MGI:3610364]
ENSMUSG00000067818	myosin, light polypeptide 9, regulatory [Source:MGI Symbol;Acc:MGI:2138915]
ENSMUSG00000028959	Fas-activated serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1913837]
ENSMUSG00000024576	casein kinase 1, alpha 1 [Source:MGI Symbol;Acc:MGI:1934950]
ENSMUSG00000046474	keratin associated protein 4-16 [Source:MGI Symbol;Acc:MGI:3651030]
ENSMUSG00000047109	claudin 14 [Source:MGI Symbol;Acc:MGI:1860425]
ENSMUSG00000044243	basic helix-loop-helix family, member a9 [Source:MGI Symbol;Acc:MGI:2444198]
ENSMUSG00000068206	protein interacting with C kinase 1 [Source:MGI Symbol;Acc:MGI:894645]
ENSMUSG00000026385	diazepam binding inhibitor [Source:MGI Symbol;Acc:MGI:94865]
ENSMUSG00000042262	chemokine (C-C motif) receptor 8 [Source:MGI Symbol;Acc:MGI:1201402]
ENSMUSG00000046275	tumor suppressor candidate 5 [Source:MGI Symbol;Acc:MGI:3029307]
ENSMUSG00000037161	mitochondria localized glutamic acid rich protein [Source:MGI Symbol;Acc:MGI:1914999]
ENSMUSG00000038700	homeobox B5 [Source:MGI Symbol;Acc:MGI:96186]
ENSMUSG00000057530	endothelin converting enzyme 1 [Source:MGI Symbol;Acc:MGI:1101357]
ENSMUSG00000054423	Ca2+-dependent secretion activator [Source:MGI Symbol;Acc:MGI:1350922]
ENSMUSG00000062713	single-minded homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:98307]
ENSMUSG00000038692	homeobox B4 [Source:MGI Symbol;Acc:MGI:96185]
ENSMUSG00000010392	golgi SNAP receptor complex member 1 [Source:MGI Symbol;Acc:MGI:1858260]
ENSMUSG00000021643	small EDRK-rich factor 1 [Source:MGI Symbol;Acc:MGI:1337114]
ENSMUSG00000026921	EGF-like domain 7 [Source:MGI Symbol;Acc:MGI:2449923]
ENSMUSG00000061292	cytochrome P450, family 3, subfamily a, polypeptide 59 [Source:MGI Symbol;Acc:MGI:3769707]
ENSMUSG00000032519	solute carrier family 25, member 38 [Source:MGI Symbol;Acc:MGI:2384782]
ENSMUSG00000030123	plexin D1 [Source:MGI Symbol;Acc:MGI:2154244]
ENSMUSG00000048763	homeobox B3 [Source:MGI Symbol;Acc:MGI:96184]
ENSMUSG00000021373	CAP, adenylate cyclase-associated protein, 2 (yeast) [Source:MGI Symbol;Acc:MGI:1914502]
ENSMUSG00000041890	G protein-coupled receptor kinase-interactor 2 [Source:MGI Symbol;Acc:MGI:1347053]
ENSMUSG00000040820	holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase) [Source:MGI Symbol;Acc:MGI:894646]
ENSMUSG00000075588	homeobox B2 [Source:MGI Symbol;Acc:MGI:96183]
ENSMUSG00000026388	RIKEN cDNA 3110009E18 gene [Source:MGI Symbol;Acc:MGI:1920353]
ENSMUSG00000023456	triosephosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:98797]
ENSMUSG00000022941	ripply3 homolog (zebrafish) [Source:MGI Symbol;Acc:MGI:2181192]
ENSMUSG00000024436	mitochondrial ribosomal protein S18B [Source:MGI Symbol;Acc:MGI:1914223]
ENSMUSG00000036053	formin-like 2 [Source:MGI Symbol;Acc:MGI:1918659]
ENSMUSG00000018973	homeobox B1 [Source:MGI Symbol;Acc:MGI:96182]
ENSMUSG00000069717	predicted gene 11568 [Source:MGI Symbol;Acc:MGI:3650331]
ENSMUSG00000020419	HORMA domain containing 2 [Source:MGI Symbol;Acc:MGI:1923078]
ENSMUSG00000029254	signal transducing adaptor family member 1 [Source:MGI Symbol;Acc:MGI:1926193]
ENSMUSG00000068749	proteasome (prosome, macropain) subunit, alpha type 5 [Source:MGI Symbol;Acc:MGI:1347009]
ENSMUSG00000028359	orosomucoid 3 [Source:MGI Symbol;Acc:MGI:97445]
ENSMUSG00000096798	predicted gene 6309 [Source:MGI Symbol;Acc:MGI:3643357]
ENSMUSG00000059049	Fras1 related extracellular matrix protein 1 [Source:MGI Symbol;Acc:MGI:2670972]
ENSMUSG00000095040	RIKEN cDNA 1700001J03 gene [Source:MGI Symbol;Acc:MGI:1916532]
ENSMUSG00000055125	RIKEN cDNA M5C1000I18 gene [Source:MGI Symbol;Acc:MGI:3642038]
ENSMUSG00000020841	carboxypeptidase D [Source:MGI Symbol;Acc:MGI:107265]
ENSMUSG00000091956	C2 calcium-dependent domain containing 4B [Source:MGI Symbol;Acc:MGI:1922947]
ENSMUSG00000090225	predicted gene 11559 [Source:MGI Symbol;Acc:MGI:3652067]
ENSMUSG00000028988	catenin beta interacting protein 1 [Source:MGI Symbol;Acc:MGI:1915756]
ENSMUSG00000005625	proteasome (prosome, macropain) 26S subunit, non-ATPase, 4 [Source:MGI Symbol;Acc:MGI:1201670]
ENSMUSG00000070335	keratin associated protein 9-1 [Source:MGI Symbol;Acc:MGI:1309997]
ENSMUSG00000022940	phosphatidylinositol glycan anchor biosynthesis, class P [Source:MGI Symbol;Acc:MGI:1860433]
ENSMUSG00000059845	predicted gene 11567 [Source:MGI Symbol;Acc:MGI:3649436]
ENSMUSG00000036083	solute carrier family 17 (sodium phosphate), member 3 [Source:MGI Symbol;Acc:MGI:2389216]
ENSMUSG00000062175	TGFB-induced factor homeobox 2 [Source:MGI Symbol;Acc:MGI:1915299]
ENSMUSG00000093668	POU domain class 5, transcription factor 2 [Source:MGI Symbol;Acc:MGI:1922757]
ENSMUSG00000020255	DNA segment, Chr 10, Wayne State University 102, expressed [Source:MGI Symbol;Acc:MGI:106381]
ENSMUSG00000070334	keratin associated protein 31-1 [Source:MGI Symbol;Acc:MGI:1918081]
ENSMUSG00000057788	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49 [Source:MGI Symbol;Acc:MGI:2136689]
ENSMUSG00000078256	predicted gene 11565 [Source:MGI Symbol;Acc:MGI:3650327]
ENSMUSG00000079658	transcription elongation factor B (SIII), polypeptide 1 [Source:MGI Symbol;Acc:MGI:1915173]
ENSMUSG00000051481	keratin associated protein 31-2 [Source:MGI Symbol;Acc:MGI:3650789]
ENSMUSG00000037152	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1 [Source:MGI Symbol;Acc:MGI:1913627]
ENSMUSG00000025940	transmembrane protein 70 [Source:MGI Symbol;Acc:MGI:1915068]
ENSMUSG00000069171	nuclear receptor subfamily 2, group F, member 1 [Source:MGI Symbol;Acc:MGI:1352451]
ENSMUSG00000030492	solute carrier family 7 (cationic amino acid transporter, y+ system), member 9 [Source:MGI Symbol;Acc:MGI:1353656]
ENSMUSG00000029634	ring finger protein (C3H2C3 type) 6 [Source:MGI Symbol;Acc:MGI:1921382]
ENSMUSG00000021115	vaccinia related kinase 1 [Source:MGI Symbol;Acc:MGI:1261847]
ENSMUSG00000029059	family with sequence similarity 213, member B [Source:MGI Symbol;Acc:MGI:1913719]
ENSMUSG00000097022	cDNA sequence BC001981 [Source:MGI Symbol;Acc:MGI:3704411]
ENSMUSG00000025779	lymphocyte antigen 96 [Source:MGI Symbol;Acc:MGI:1341909]
ENSMUSG00000061410	zinc finger, CCHC domain containing 14 [Source:MGI Symbol;Acc:MGI:2159407]
ENSMUSG00000039953	calsyntenin 1 [Source:MGI Symbol;Acc:MGI:1929895]
ENSMUSG00000039220	protein phosphatase 1, regulatory subunit 10 [Source:MGI Symbol;Acc:MGI:1289273]
ENSMUSG00000020256	aldehyde dehydrogenase 1 family, member L2 [Source:MGI Symbol;Acc:MGI:2444680]
ENSMUSG00000047990	C2 calcium-dependent domain containing 4A [Source:MGI Symbol;Acc:MGI:3645763]
ENSMUSG00000091020	predicted gene 5828 [Source:MGI Symbol;Acc:MGI:3644176]
ENSMUSG00000074885	predicted gene 10782 [Source:MGI Symbol;Acc:MGI:3642506]
ENSMUSG00000063275	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member a [Source:MGI Symbol;Acc:MGI:1353592]
ENSMUSG00000021645	survival motor neuron 1 [Source:MGI Symbol;Acc:MGI:109257]
ENSMUSG00000042686	junctophilin 1 [Source:MGI Symbol;Acc:MGI:1891495]
ENSMUSG00000021509	solute carrier family 25, member 48 [Source:MGI Symbol;Acc:MGI:2145373]
ENSMUSG00000020135	adenomatosis polyposis coli 2 [Source:MGI Symbol;Acc:MGI:1346052]
ENSMUSG00000087166	LINE-1 type transposase domain containing 1 [Source:MGI Symbol;Acc:MGI:3578435]
ENSMUSG00000091361	predicted gene 5277 [Source:MGI Symbol;Acc:MGI:3646590]
ENSMUSG00000025777	ganglioside-induced differentiation-associated-protein 1 [Source:MGI Symbol;Acc:MGI:1338002]
ENSMUSG00000030491	tudor domain containing 12 [Source:MGI Symbol;Acc:MGI:1919231]
ENSMUSG00000074269	RIKEN cDNA 2410076I21 gene [Source:MGI Symbol;Acc:MGI:1920923]
ENSMUSG00000045205	dpy-19-like 4 (C. elegans) [Source:MGI Symbol;Acc:MGI:2685869]
ENSMUSG00000040434	glycosyltransferase-like 1B [Source:MGI Symbol;Acc:MGI:2443769]
ENSMUSG00000057058	src family associated phosphoprotein 1 [Source:MGI Symbol;Acc:MGI:1925723]
ENSMUSG00000078255	keratin associated protein 9-5 [Source:MGI Symbol;Acc:MGI:3650333]
ENSMUSG00000067780	peptidase inhibitor 15 [Source:MGI Symbol;Acc:MGI:1934659]
ENSMUSG00000078254	keratin associated protein 29-1 [Source:MGI Symbol;Acc:MGI:3652056]
ENSMUSG00000026389	STEAP family member 3 [Source:MGI Symbol;Acc:MGI:1915678]
ENSMUSG00000034875	nudix (nucleoside diphosphate linked moiety X)-type motif 19 [Source:MGI Symbol;Acc:MGI:94203]
ENSMUSG00000032726	bone morphogenetic protein 8a [Source:MGI Symbol;Acc:MGI:104515]
ENSMUSG00000078253	keratin associated protein 16-1 [Source:MGI Symbol;Acc:MGI:3650326]
ENSMUSG00000038122	RIKEN cDNA D630037F22 gene [Source:MGI Symbol;Acc:MGI:2442827]
ENSMUSG00000032338	hyperpolarization-activated, cyclic nucleotide-gated K+ 4 [Source:MGI Symbol;Acc:MGI:1298209]
ENSMUSG00000097509	RIKEN cDNA B230322F03 gene [Source:MGI Symbol;Acc:MGI:3704291]
ENSMUSG00000038762	ATP-binding cassette, sub-family F (GCN20), member 1 [Source:MGI Symbol;Acc:MGI:1351658]
ENSMUSG00000056043	regulator of G-protein signalling 9 binding protein [Source:MGI Symbol;Acc:MGI:2384418]
ENSMUSG00000031636	PDZ and LIM domain 3 [Source:MGI Symbol;Acc:MGI:1859274]
ENSMUSG00000020604	arylsulfatase G [Source:MGI Symbol;Acc:MGI:1921258]
ENSMUSG00000035898	ubiquitin-like modifier activating enzyme 6 [Source:MGI Symbol;Acc:MGI:1913894]
ENSMUSG00000025776	cysteine-rich secretory protein LCCL domain containing 1 [Source:MGI Symbol;Acc:MGI:1934666]
ENSMUSG00000062232	Rap guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:2659071]
ENSMUSG00000035284	vacuolar protein sorting 13C (yeast) [Source:MGI Symbol;Acc:MGI:2444207]
ENSMUSG00000071104	coiled-coil domain containing 110 [Source:MGI Symbol;Acc:MGI:2685018]
ENSMUSG00000021994	wingless-related MMTV integration site 5A [Source:MGI Symbol;Acc:MGI:98958]
ENSMUSG00000020839	transmembrane and immunoglobulin domain containing 1 [Source:MGI Symbol;Acc:MGI:1913851]
ENSMUSG00000070877	low density lipoprotein receptor class A domain containing 1 [Source:MGI Symbol;Acc:MGI:3652166]
ENSMUSG00000034867	ankyrin repeat domain 27 (VPS9 domain) [Source:MGI Symbol;Acc:MGI:2444103]
ENSMUSG00000026885	tubulin tyrosine ligase-like family, member 11 [Source:MGI Symbol;Acc:MGI:1921660]
ENSMUSG00000019795	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1 [Source:MGI Symbol;Acc:MGI:97502]
ENSMUSG00000074794	arrestin domain containing 3 [Source:MGI Symbol;Acc:MGI:2145242]
ENSMUSG00000029635	cyclin-dependent kinase 8 [Source:MGI Symbol;Acc:MGI:1196224]
ENSMUSG00000025774	cysteine-rich secretory protein 4 [Source:MGI Symbol;Acc:MGI:1925331]
ENSMUSG00000034993	vesicle amine transport protein 1 homolog (T californica) [Source:MGI Symbol;Acc:MGI:1349450]
ENSMUSG00000028617	leucine rich repeat containing 42 [Source:MGI Symbol;Acc:MGI:1925059]
ENSMUSG00000071262	zinc finger protein 957 [Source:MGI Symbol;Acc:MGI:2145729]
ENSMUSG00000021335	solute carrier family 17 (sodium phosphate), member 1 [Source:MGI Symbol;Acc:MGI:103209]
ENSMUSG00000032518	ribosomal protein SA [Source:MGI Symbol;Acc:MGI:105381]
ENSMUSG00000032340	neogenin [Source:MGI Symbol;Acc:MGI:1097159]
ENSMUSG00000074629	RIKEN cDNA 4930518I15 gene [Source:MGI Symbol;Acc:MGI:1921954]
ENSMUSG00000034354	myotubularin related protein 3 [Source:MGI Symbol;Acc:MGI:1921552]
ENSMUSG00000038500	proline-rich polypeptide 3 [Source:MGI Symbol;Acc:MGI:1922460]
ENSMUSG00000028124	glutamate-cysteine ligase, modifier subunit [Source:MGI Symbol;Acc:MGI:104995]
ENSMUSG00000027637	RIKEN cDNA 1110008F13 gene [Source:MGI Symbol;Acc:MGI:1914638]
ENSMUSG00000069237	expressed sequence C78339 [Source:MGI Symbol;Acc:MGI:2145496]
ENSMUSG00000032042	signal recognition particle receptor ('docking protein') [Source:MGI Symbol;Acc:MGI:1914648]
ENSMUSG00000021538	interleukin 9 [Source:MGI Symbol;Acc:MGI:96563]
ENSMUSG00000024578	interleukin 17B [Source:MGI Symbol;Acc:MGI:1928397]
ENSMUSG00000078252	keratin associated protein 17-1 [Source:MGI Symbol;Acc:MGI:1925164]
ENSMUSG00000020840	bleomycin hydrolase [Source:MGI Symbol;Acc:MGI:1345186]
ENSMUSG00000036907	complement component 1, q subcomponent-like 2 [Source:MGI Symbol;Acc:MGI:3032521]
ENSMUSG00000024579	prenylcysteine oxidase 1 like [Source:MGI Symbol;Acc:MGI:3606062]
ENSMUSG00000035592	keratin 33A [Source:MGI Symbol;Acc:MGI:1919138]
ENSMUSG00000032517	myelin-associated oligodendrocytic basic protein [Source:MGI Symbol;Acc:MGI:108511]
ENSMUSG00000041870	ankyrin repeat domain 13a [Source:MGI Symbol;Acc:MGI:1915670]
ENSMUSG00000022018	regulator of cell cycle [Source:MGI Symbol;Acc:MGI:1913464]
ENSMUSG00000026390	macrophage receptor with collagenous structure [Source:MGI Symbol;Acc:MGI:1309998]
ENSMUSG00000024580	GrpE-like 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1334416]
ENSMUSG00000035509	F-box and leucine-rich repeat protein 21 [Source:MGI Symbol;Acc:MGI:2442921]
ENSMUSG00000032988	solute carrier family 16 (monocarboxylic acid transporters), member 8 [Source:MGI Symbol;Acc:MGI:1929519]
ENSMUSG00000058665	engrailed 1 [Source:MGI Symbol;Acc:MGI:95389]
ENSMUSG00000024429	guanine nucleotide binding protein-like 1 [Source:MGI Symbol;Acc:MGI:95764]
ENSMUSG00000063273	N(alpha)-acetyltransferase 15, NatA auxiliary subunit [Source:MGI Symbol;Acc:MGI:1922088]
ENSMUSG00000027636	Src-like-adaptor 2 [Source:MGI Symbol;Acc:MGI:1925049]
ENSMUSG00000018412	KAT8 regulatory NSL complex subunit 1 [Source:MGI Symbol;Acc:MGI:1923969]
ENSMUSG00000001313	Rho family GTPase 2 [Source:MGI Symbol;Acc:MGI:1338755]
ENSMUSG00000033032	actin filament associated protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2147199]
ENSMUSG00000064125	cDNA sequence BC068157 [Source:MGI Symbol;Acc:MGI:3605626]
ENSMUSG00000025138	sirtuin 7 (silent mating type information regulation 2, homolog) 7 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2385849]
ENSMUSG00000073735	defensin beta 18 [Source:MGI Symbol;Acc:MGI:3648148]
ENSMUSG00000017132	cytohesin 1 [Source:MGI Symbol;Acc:MGI:1334257]
ENSMUSG00000067773	defensin beta 41 [Source:MGI Symbol;Acc:MGI:1924923]
ENSMUSG00000089923	predicted gene 15386 [Source:MGI Symbol;Acc:MGI:3840135]
ENSMUSG00000018126	BAI1-associated protein 2-like 2 [Source:MGI Symbol;Acc:MGI:2652819]
ENSMUSG00000021539	leukocyte cell-derived chemotaxin 2 [Source:MGI Symbol;Acc:MGI:1278342]
ENSMUSG00000061540	orosomucoid 2 [Source:MGI Symbol;Acc:MGI:97444]
ENSMUSG00000027219	solute carrier family 28 (sodium-coupled nucleoside transporter), member 2 [Source:MGI Symbol;Acc:MGI:1913105]
ENSMUSG00000091685	predicted gene, 17359 [Source:MGI Symbol;Acc:MGI:4936993]
ENSMUSG00000042596	transcription factor AP-2, delta [Source:MGI Symbol;Acc:MGI:2153466]
ENSMUSG00000003721	insulin induced gene 2 [Source:MGI Symbol;Acc:MGI:1920249]
ENSMUSG00000053835	histocompatibility 2, T region locus 24 [Source:MGI Symbol;Acc:MGI:95958]
ENSMUSG00000074899	spectrin beta, non-erythrocytic 5 [Source:MGI Symbol;Acc:MGI:2685200]
ENSMUSG00000060375	RIKEN cDNA 3110018I06 gene [Source:MGI Symbol;Acc:MGI:1920410]
ENSMUSG00000035407	KN motif and ankyrin repeat domains 4 [Source:MGI Symbol;Acc:MGI:3043381]
ENSMUSG00000030417	programmed cell death 5 [Source:MGI Symbol;Acc:MGI:1913538]
ENSMUSG00000022020	N(alpha)-acetyltransferase 16, NatA auxiliary subunit [Source:MGI Symbol;Acc:MGI:1914147]
ENSMUSG00000041794	myosin VIIA and Rab interacting protein [Source:MGI Symbol;Acc:MGI:2384407]
ENSMUSG00000078945	NLR family, apoptosis inhibitory protein 2 [Source:MGI Symbol;Acc:MGI:1298226]
ENSMUSG00000076436	3-oxoacid CoA transferase 2A [Source:MGI Symbol;Acc:MGI:1891061]
ENSMUSG00000067212	histocompatibility 2, T region locus 23 [Source:MGI Symbol;Acc:MGI:95957]
ENSMUSG00000025927	transcription factor AP-2 beta [Source:MGI Symbol;Acc:MGI:104672]
ENSMUSG00000029636	WAS protein family, member 3 [Source:MGI Symbol;Acc:MGI:2658986]
ENSMUSG00000021374	nucleoporin 153 [Source:MGI Symbol;Acc:MGI:2385621]
ENSMUSG00000061175	folliculin interacting protein 2 [Source:MGI Symbol;Acc:MGI:2683054]
ENSMUSG00000048251	B cell leukemia/lymphoma 11B [Source:MGI Symbol;Acc:MGI:1929913]
ENSMUSG00000096344	predicted gene 6408 [Source:MGI Symbol;Acc:MGI:3779591]
ENSMUSG00000046589	leucine rich repeat containing 8 family, member E [Source:MGI Symbol;Acc:MGI:1919517]
ENSMUSG00000040728	epithelial splicing regulatory protein 1 [Source:MGI Symbol;Acc:MGI:1917326]
ENSMUSG00000043671	dpy-19-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:2443952]
ENSMUSG00000042333	tumor necrosis factor receptor superfamily, member 14 (herpesvirus entry mediator) [Source:MGI Symbol;Acc:MGI:2675303]
ENSMUSG00000096527	predicted gene 6370 [Source:MGI Symbol;Acc:MGI:3779587]
ENSMUSG00000028049	secretory carrier membrane protein 3 [Source:MGI Symbol;Acc:MGI:1346346]
ENSMUSG00000068747	sortilin 1 [Source:MGI Symbol;Acc:MGI:1338015]
ENSMUSG00000057723	keratin 33B [Source:MGI Symbol;Acc:MGI:1309991]
ENSMUSG00000025318	junctophilin 3 [Source:MGI Symbol;Acc:MGI:1891497]
ENSMUSG00000073794	RIKEN cDNA I0C0044D17 gene [Source:MGI Symbol;Acc:MGI:3588230]
ENSMUSG00000035493	transforming growth factor, beta induced [Source:MGI Symbol;Acc:MGI:99959]
ENSMUSG00000041895	WD repeat domain, phosphoinositide interacting 1 [Source:MGI Symbol;Acc:MGI:1261864]
ENSMUSG00000056116	histocompatibility 2, T region locus 22 [Source:MGI Symbol;Acc:MGI:95956]
